lambda_A,B_0_0_Real,B_0_0_Imag,B_4_0_Real,B_4_0_Imag,B_6_0_Real,B_6_0_Imag,B_8_0_Real,B_8_0_Imag,B_10_0_Real,B_10_0_Imag,B_12_0_Real,B_12_0_Imag,B_12_1_Real,B_12_1_Imag,B_14_0_Real,B_14_0_Imag,B_16_0_Real,B_16_0_Imag,B_16_1_Real,B_16_1_Imag,B_18_0_Real,B_18_0_Imag,B_18_1_Real,B_18_1_Imag,B_20_0_Real,B_20_0_Imag,B_20_1_Real,B_20_1_Imag
1.3006012024048097,13.180255458789105,0.0,-0.04812775760075675,-4.354838132898977e-19,0.008960744329577382,7.887363555610023e-17,-0.06604034976304649,-7.694005075920195e-18,0.031991509219457405,1.2893088730666548e-15,0.06018305161792272,0.00015119795937258528,-0.11187508643821517,0.0003669167024068206,0.007161669987875448,0.037139416062571214,0.005334003209764387,-5.235843554303298e-06,-0.037259998976453115,-2.1076296945839487e-07,-0.020751130705567666,-7.095489984535091e-05,0.0071535695352056465,9.818289745482502e-05,-0.017249922342080184,-4.097608348822843e-08,-0.037764550042989876,-3.846381748376504e-09
1.31062124248497,13.384123361082812,0.0,-0.051678643414588256,-6.369908718967916e-19,0.01201773805554475,1.0568307575990065e-16,-0.0631264200667995,-7.517898467780641e-18,0.028949410988890034,1.1668387983009357e-15,0.060017320984546964,0.00013923782463526308,-0.10491894107380496,0.0003378926784294468,0.0068229416932178,0.03538281863644667,0.005194247598972974,-4.963283760509492e-06,-0.03874647922819433,-1.997913827611149e-07,-0.016774136313053828,-5.861965676910903e-05,0.008172326748841614,0.00010850047908008903,-0.018045747091325125,-4.2438962147590477e-08,-0.03719532611930741,-3.983700624954749e-09
1.3206412825651301,13.58955586738491,0.0,-0.055424840515411154,-8.544339687609152e-19,0.015509679473279761,1.3629687358980632e-16,-0.05923809221632736,-7.250834537736122e-18,0.024678652995745266,9.94839591758257e-16,0.05853182845483447,0.00011802512235880009,-0.09209039073207963,0.00028641516642653525,0.007225146369268279,0.037468595673288564,0.008600495810341743,-9.502021122901683e-06,-0.04079812040319763,-3.82493129694443e-07,-0.013420601445044363,-4.912446353502763e-05,0.01074565886470648,0.00013810017296642539,-0.02072732936550636,-4.772719469924002e-08,-0.037218000673812424,-4.480101436717337e-09
1.3306613226452906,13.7965529776954,0.0,-0.059373959719769824,-1.0885293484802449e-18,0.019470140794071653,1.7100828372509695e-16,-0.05425657620658371,-6.880963088643489e-18,0.018959549848842096,7.64451753196863e-16,0.055338960466318816,8.5321182506894e-05,-0.07194045681113301,0.0002070515174992145,0.008786837796411033,0.04556730837189078,0.017593967330536312,-2.1617699543441687e-05,-0.04381171345744484,-8.701960822937896e-07,-0.013461785828711494,-5.12471291045522e-05,0.014508558703560055,0.00018399711022774483,-0.02538571120171104,-5.711609639951001e-08,-0.038351136593691895,-5.361427736542281e-09
1.340681362725451,14.005114692014292,0.0,-0.06353381284955063,-1.3400134177968092e-18,0.02393443948316572,2.1012579248168816e-16,-0.04805310073385159,-6.395403402345294e-18,0.011544851969877626,4.657039293081286e-16,0.04997841583647261,3.851291637270037e-05,-0.04277457978296215,9.346046953395809e-05,0.012046155122497376,0.0624696708737097,0.03489658328321606,-4.4999763526528305e-05,-0.04828872957148528,-1.8114146625988387e-06,-0.02145896754699732,-7.921941097007266e-05,0.018451998276219326,0.00023630121827925,-0.03156894768434276,-6.982229505602465e-08,-0.041174196007647074,-6.554145203187633e-09
1.3507014028056112,13.439464810124708,0.0,-0.030957037186642843,-9.242546937997354e-19,0.07084834339205412,6.219634898402228e-16,-0.09453168218582356,-1.2111026622951303e-17,0.03169744464178467,1.2759853568796716e-15,0.02396954928689153,7.321055395381932e-05,-0.052039320704682826,0.00017766228558626287,0.01234484091864013,0.06401861351888971,0.00819083655295068,-9.914003350178598e-06,-0.02312655794294319,-3.9907700899702676e-07,-0.019199032449557694,-6.669061346976856e-05,0.008591078196033917,0.00011488764219642206,-0.028737583130246994,-6.383029664552018e-08,-0.03894237831929311,-5.991682631882602e-09
1.3607214428857715,13.639603006816788,0.0,-0.03219642946896805,-1.1503771609344763e-18,0.08386201342250786,7.361097658995012e-16,-0.10160215282218937,-1.3242544823084064e-17,0.03360107895035217,1.351813453789917e-15,0.0006292430175882582,5.416876712756032e-05,-0.031455134787437944,0.00013145300036035282,0.016299812112465277,0.08452853940651506,-0.01515541408880552,2.033050896231904e-05,0.006648595036947469,8.183816790619696e-07,-0.026739927015109625,-7.925104396702965e-05,-0.01382351417011835,-0.00015439181760630298,-0.013432860912577834,-3.230107995036694e-08,-0.03152827618236173,-3.032068314481665e-09
1.370741482965932,12.512504870594354,0.0,-0.013832282209012519,2.2999620406339943e-18,0.01538513949712173,1.364572923475825e-16,-0.06701567648623523,-8.554069648802711e-18,0.031164809753727325,1.2557587613960917e-15,0.027428572306771728,6.185534927442793e-05,-0.04692523292723195,0.00015010626384227586,0.011336086854453638,0.05878735642968307,-0.004608102715838701,6.3550664350515215e-06,-0.001133667464837382,2.558160225741084e-07,-0.017557370488017445,-5.431221364965042e-05,-0.004771051298152874,-4.888385000870977e-05,-0.015029117206815755,-3.554244815988506e-08,-0.032047050687057606,-3.3363321295260503e-09
1.3807615230460921,12.69610483711531,0.0,-0.01341971332377898,2.3710026252047044e-18,0.016798129995720685,1.4899961481867648e-16,-0.0634665727115176,-8.230565607787382e-18,0.03198364092203286,1.2887686863327561e-15,0.02364294712956907,5.4729182799439543e-05,-0.0412612983824594,0.00013281297817456742,0.010601705915633017,0.054978959885098384,-0.00870788667858608,1.1506055425326383e-05,0.007009099555629188,4.631632673747324e-07,-0.012872638998795085,-3.8670886120435865e-05,-0.005672352374568831,-6.234870449016006e-05,-0.013152620332070162,-3.16701294120045e-08,-0.03110258921214395,-2.9728416527768023e-09
1.3907815631262526,12.881042021163736,0.0,-0.012969720410508194,2.4419556108575864e-18,0.018368241577037484,1.6292327717543962e-16,-0.05904873168056656,-7.802935578598186e-18,0.033004818081592995,1.3299120323852826e-15,0.019938811586354736,4.97549127164221e-05,-0.03687022277418516,0.00012074176515479395,0.009493031080299778,0.0492295276915942,-0.012603542373903095,1.6446986498950973e-05,0.01390216238387028,6.620548679583566e-07,-0.008490536955463686,-2.380542851446988e-05,-0.006959079103377614,-8.035245990910064e-05,-0.012020521743739843,-2.921038003079523e-08,-0.029864768606404177,-2.7419475724548104e-09
