lambda_A,Sigma_z,Sigma_x,Sigma_y
2.1122244488977957,26.831159554831455,23.05334940070264,25.864477752640312
2.122244488977956,27.258329137873865,23.086285103120087,26.396986674738642
2.132264529058116,27.706830771386688,23.09541417466448,26.964109041129536
2.1422845691382766,28.17763053603605,23.07840834984501,27.568779516782286
2.1523046092184366,28.671481936052807,23.032659634953884,28.2141283423757
2.162324649298597,29.188836423513205,22.9552235012821,28.903475965865834
2.1723446893787575,29.729733401237677,22.842749795508542,29.64032207502105
2.182364729458918,19.729091263335476,15.24625529642924,16.946667988252894
2.1923847695390783,19.90197652617175,15.3958061459302,17.089977969140023
2.2024048096192383,20.072486065434845,15.549673797249964,17.23188914379773
2.212424849699399,20.24028842140981,15.70820577024533,17.372155257667842
2.222444889779559,20.405026653313275,15.871774594677706,17.510520148928414
2.2324649298597192,20.56631686063668,16.040779109868705,17.64671817832538
2.2424849699398797,20.723746688199984,16.21564576973625,17.780474739066246
2.25250501002004,20.87687383018154,16.396829949772027,17.911506853192957
2.2625250501002006,21.025224551948476,16.584817253462017,18.039523861582673
2.272545090180361,21.168292252618812,16.78012481694862,18.164228215581897
2.282565130260521,21.305536096007874,16.98330261244693,18.285316379280907
2.292585170340681,21.436379743017003,17.19493475312622,18.402479852598987
2.3026052104208414,21.560210224694508,17.41564080492614,18.515406326702976
2.312625250501002,21.676377002220576,17.646077114180972,18.62378098484475
2.3226452905811623,21.784191268037244,17.886938164066265,18.727287963505933
2.3326653306613228,21.882925551361822,18.13895797786482,18.825611990811936
2.342685370741483,21.971813701503038,18.402911592987273,18.91844022155479
2.352705410821643,22.050051333863944,18.67961663670178,19.005464290883552
2.3627254509018036,22.116796836399935,18.96993504276753,19.086382611822597
2.3727454909819636,22.171173048748216,19.274774957779176,19.160902945307335
2.382765531062124,22.21226974241517,19.59509289718166,19.228745275431997
2.3927855711422845,22.239147048470937,19.931896223790545,19.289645027139635
2.402805611222445,22.250839999343214,20.28624603645312,19.343356668709156
2.4128256513026054,22.246364373724038,20.65926057342751,19.389657747171167
2.4228456913827654,22.224724058523172,21.05211925438248,19.42835341128474
2.432865731462926,22.184920169454422,21.466067506888496,19.459281484005338
2.442885771543086,22.125962202480757,21.902422548164736,19.482318154554125
2.4529058116232463,22.046881522245283,22.36258032097819,19.497384369349383
2.4629258517034067,21.946747531073495,22.848023814290077,19.504453011279324
2.472945891783567,21.824686903466397,23.360333034881865,19.50355696818741
2.4829659318637276,21.679906316558476,23.90119693615591,19.494798204121512
2.492985971943888,21.511719157157643,24.47242765502595,19.478357960988394
2.503006012024048,21.319576741114002,25.075977457750234,19.454508233890994
2.513026052104208,21.10310464130806,25.71395885121459,19.423624680749448
2.5230460921843685,20.862144786965313,26.388668378082482,19.38620114597537
2.533066132264529,20.596804069784636,27.102614682979496,19.3428659991487
2.5430861723446894,20.30751027204264,27.858551513092426,19.294400513018754
2.55310621242485,19.995076218968514,28.659516400918864,19.241759530910425
2.5631262525050102,16.11415596487272,16.862535957842425,14.7698496370152
2.5731462925851702,16.193526610053276,17.052295483432108,14.91922872998089
2.5831663326653307,16.2724410755774,17.2435873304846,15.071730389047579
2.5931863727454907,16.35090869664248,17.436407513235345,15.22744342981084
2.603206412825651,16.42894132229859,17.63075148629754,15.386458298676652
