lambda_A,B_0_0_Real,B_0_0_Imag
2.533066132264529,84.43489718163454,0.0
2.5430861723446894,85.10421598371293,0.0
2.55310621242485,85.77617718137786,0.0
2.5631262525050102,58.286845465697255,0.0
2.5731462925851702,58.74345825669764,0.0
2.5831663326653307,59.201852603652036,0.0
2.5931863727454907,59.662028506560375,0.0
2.603206412825651,60.123985965422634,0.0
2.6132264529058116,60.58772498023892,0.0
2.623246492985972,61.05324555100915,0.0
2.6332665330661325,61.52054767773336,0.0
2.6432865731462925,61.98963136041147,0.0
2.653306613226453,62.4604965990436,0.0
2.663326653306613,62.933143393629656,0.0
2.6733466933867733,63.407571744169694,0.0
2.6833667334669338,63.88378165066371,0.0
2.693386773547094,64.36177311311164,0.0
2.7034068136272547,64.84154613151358,0.0
2.7134268537074147,65.32310070586945,0.0
2.723446893787575,65.80643683617929,0.0
2.733466933867735,66.29155452244306,0.0
2.7434869739478955,66.77845376466085,0.0
2.753507014028056,67.2671345628326,0.0
2.7635270541082164,67.75759691695829,0.0
2.773547094188377,68.24984082703793,0.0
2.7835671342685373,68.74386629307155,0.0
2.7935871743486973,69.23967331505912,0.0
2.8036072144288577,69.73726189300066,0.0
2.8136272545090177,70.23663202689612,0.0
2.823647294589178,70.7377837167456,0.0
2.8336673346693386,71.24071696254906,0.0
2.843687374749499,71.74543176430642,0.0
2.8537074148296595,72.25192812201779,0.0
2.8637274549098195,72.76020603568307,0.0
2.87374749498998,73.27026550530232,0.0
2.88376753507014,73.78210653087558,0.0
2.8937875751503004,74.29572911240277,0.0
2.903807615230461,74.81113324988394,0.0
2.9138276553106213,75.32831894331906,0.0
2.9238476953907817,75.84728619270813,0.0
2.9338677354709417,76.36803499805114,0.0
2.943887775551102,76.8905653593482,0.0
2.953907815631262,77.4148772765991,0.0
2.9639278557114226,77.94097074980405,0.0
2.973947895791583,78.46884577896292,0.0
2.9839679358717435,78.99850236407579,0.0
2.993987975951904,79.52994050514262,0.0
3.004008016032064,80.06316020216339,0.0
3.0140280561122244,80.59816145513814,0.0
3.024048096192385,81.13494426406683,0.0
3.034068136272545,81.67350862894945,0.0
3.0440881763527052,82.2138545497861,0.0
3.0541082164328657,82.75598202657667,0.0
3.064128256513026,83.29989105932121,0.0
3.074148296593186,83.84558164801969,0.0
3.0841683366733466,84.39305379267215,0.0
3.094188376753507,84.9423074932786,0.0
3.1042084168336674,85.49334274983904,0.0
3.1142284569138274,86.0461595623534,0.0
3.124248496993988,86.60075793082171,0.0
3.1342685370741483,87.15713785524396,0.0
3.1442885771543083,87.7152993356202,0.0
3.1543086172344688,88.27524237195041,0.0
3.164328657314629,88.83696696423456,0.0
3.1743486973947896,89.40047311247272,0.0
3.1843687374749496,89.96576081666477,0.0
