# alpha	beta	int	d	sig	s_int	s_d	s_sig
2.015970e+00	1.049190e+00	2.169130e-02	1.015807e+00	1.116528e-03	5.659261e-03	9.882743e-04	6.417061e-04
1.919900e+00	1.047190e+00	2.720068e-01	9.822430e-01	3.500000e-02	3.924211e+01	1.463997e+02	2.321277e+00
1.824420e+00	1.049160e+00	1.625910e-02	1.014286e+00	1.097998e-03	4.124726e-03	9.798264e-04	6.655531e-04
2.015980e+00	9.359730e-01	4.161355e-02	1.015843e+00	1.247694e-03	8.024884e-03	7.777445e-04	4.420428e-04
1.913120e+00	9.424920e-01	4.089911e-02	1.015033e+00	2.804391e-04	6.602827e-03	1.330659e-04	1.673421e-04
1.812210e+00	9.538970e-01	6.217742e-02	1.015075e+00	1.289659e-03	6.807214e-03	5.071493e-04	2.974872e-04
2.001230e+00	8.233230e-01	6.587967e-02	1.014688e+00	7.086052e-04	8.728658e-03	2.318548e-04	2.700323e-04
1.890540e+00	8.391150e-01	1.369024e-01	1.015220e+00	1.209744e-03	8.506728e-03	2.317049e-04	1.500864e-04
1.784150e+00	8.606550e-01	2.675072e-01	1.014688e+00	1.203202e-03	1.189157e-02	1.587706e-04	1.028169e-04
-2.730890e+00	1.345820e+00	nan	nan	nan	nan	nan	nan
-2.668120e+00	1.401890e+00	nan	nan	nan	nan	nan	nan
-2.606920e+00	1.458260e+00	1.338321e-10	9.877461e-01	2.369814e-02	1.129007e+00	2.165174e+08	4.219129e+07
-2.803060e+00	1.434040e+00	nan	nan	nan	nan	nan	nan
-2.735230e+00	1.482930e+00	9.690053e-03	1.016675e+00	1.528325e-05	1.121542e+07	2.551251e+06	7.660446e+06
-2.668390e+00	1.531920e+00	2.301152e-02	1.014346e+00	2.876019e-03	6.536065e-03	8.659814e-03	3.240389e-03
-2.864650e+00	1.529220e+00	1.061831e-01	1.005047e+00	3.682936e-04	1.583373e+04	4.310675e+02	5.747981e+02
3.490960e-01	1.570780e+00	1.591593e-02	1.014348e+00	8.312535e-04	1.064177e-02	1.591643e-03	6.896863e-04
4.208020e-01	1.529440e+00	2.730481e-02	1.016701e+00	7.978502e-03	1.583925e-02	2.068396e-01	2.474380e-02
2.252490e-01	1.511640e+00	nan	nan	nan	nan	nan	nan
3.013670e-01	1.477380e+00	9.235990e-03	1.015652e+00	9.601437e-06	2.699913e+07	2.976255e+06	1.782442e+07
3.774980e-01	1.443880e+00	nan	nan	nan	nan	nan	nan
1.828990e-01	1.406520e+00	nan	nan	nan	nan	nan	nan
2.629730e-01	1.379660e+00	nan	nan	nan	nan	nan	nan
3.433650e-01	1.354150e+00	nan	nan	nan	nan	nan	nan
1.633130e+00	1.273190e+00	nan	nan	nan	nan	nan	nan
1.547790e+00	1.255490e+00	nan	nan	nan	nan	nan	nan
1.462050e+00	1.240050e+00	4.187121e-02	1.040010e+00	4.148198e-03	2.461849e-02	2.941983e-02	6.598054e-03
1.655050e+00	1.161850e+00	nan	nan	nan	nan	nan	nan
1.564760e+00	1.151840e+00	4.316528e-02	1.044542e+00	4.222371e-03	1.702737e-01	3.553018e-02	1.732187e-02
1.474350e+00	1.144910e+00	1.551376e-02	1.016065e+00	1.187131e-03	7.624312e-03	1.616289e-03	1.185406e-03
1.666850e+00	1.049120e+00	4.185396e-02	1.016606e+00	1.690088e-03	1.031559e-02	1.584635e-03	7.904533e-04
1.570780e+00	1.047120e+00	3.426635e-02	1.010969e+00	9.922353e-04	1.339543e-02	1.352393e-03	1.150592e-03
1.475290e+00	1.049100e+00	3.075213e-02	1.015194e+00	9.714478e-04	5.374455e-03	5.015225e-04	3.674703e-04
1.666860e+00	9.359030e-01	1.569418e-01	1.014713e+00	9.050125e-04	1.409592e-02	2.172419e-04	1.586436e-04
1.563990e+00	9.424230e-01	1.141797e-01	1.015205e+00	1.116276e-03	1.094483e-02	3.220347e-04	2.473759e-04
1.463070e+00	9.538300e-01	8.898524e-02	1.015615e+00	1.078456e-03	8.239674e-03	3.106798e-04	1.940522e-04
1.652110e+00	8.232530e-01	3.190754e-01	1.014868e+00	1.392775e-03	1.629689e-02	2.101143e-04	1.476997e-04
1.541410e+00	8.390460e-01	3.226502e-01	1.015001e+00	1.616300e-03	1.482124e-02	2.782036e-04	1.463636e-04
1.435010e+00	8.605890e-01	2.386864e-01	1.014674e+00	1.268045e-03	1.221097e-02	1.993935e-04	1.200222e-04
-3.080000e+00	1.345810e+00	nan	nan	nan	nan	nan	nan
-3.017230e+00	1.401890e+00	nan	nan	nan	nan	nan	nan
-2.956030e+00	1.458260e+00	nan	nan	nan	nan	nan	nan
3.131020e+00	1.434020e+00	2.285139e-02	1.008908e+00	1.451959e-03	1.073358e-01	1.829504e-02	3.695641e-03
-3.084340e+00	1.482920e+00	nan	nan	nan	nan	nan	nan
-3.017510e+00	1.531910e+00	nan	nan	nan	nan	nan	nan
3.069420e+00	1.529200e+00	nan	nan	nan	nan	nan	nan
-2.262700e-05	1.570790e+00	nan	nan	nan	nan	nan	nan
7.168070e-02	1.529450e+00	nan	nan	nan	nan	nan	nan
-1.238730e-01	1.511660e+00	nan	nan	nan	nan	nan	nan
-4.775800e-02	1.477400e+00	nan	nan	nan	nan	nan	nan
2.837040e-02	1.443890e+00	7.114624e-02	9.909613e-01	1.835817e-02	1.127571e+00	3.458661e-01	9.494617e-02
-1.662310e-01	1.406550e+00	nan	nan	nan	nan	nan	nan
-8.615830e-02	1.379670e+00	nan	nan	nan	nan	nan	nan
-5.768530e-03	1.354160e+00	nan	nan	nan	nan	nan	nan
1.284000e+00	1.273360e+00	nan	nan	nan	nan	nan	nan
1.198660e+00	1.255660e+00	4.093392e-12	1.021659e+00	2.723481e-02	nan	nan	nan
1.112920e+00	1.240230e+00	4.577829e-02	1.049582e+00	1.169444e-04	7.327848e+13	3.282887e+10	5.012226e+09
1.305910e+00	1.162020e+00	1.313892e-02	1.014408e+00	9.013278e-05	2.506663e+08	1.871337e+07	3.272647e+07
1.215620e+00	1.152010e+00	5.113167e-03	9.863935e-01	3.199301e-05	2.093801e+02	4.334555e+01	7.489628e+01
1.125210e+00	1.145090e+00	3.407194e-09	9.897197e-01	1.356572e-02	1.595256e-01	1.795133e+07	1.913131e+06
1.317690e+00	1.049290e+00	1.175387e-02	1.016679e+00	1.177970e-05	8.261736e+07	7.059638e+06	1.275965e+07
1.221620e+00	1.047290e+00	9.769963e-15	9.837984e-01	7.999577e-03	nan	nan	nan
1.126150e+00	1.049270e+00	1.348656e-01	9.960879e-01	3.500000e-02	nan	nan	nan
1.317680e+00	9.360670e-01	1.638388e-02	1.016382e+00	3.761207e-05	3.910676e+00	2.306929e-01	2.157924e-01
1.214830e+00	9.425950e-01	1.579271e-02	1.014855e+00	2.049995e-05	2.783177e+07	3.131251e+06	1.230442e+07
1.113930e+00	9.540070e-01	2.096687e-02	1.013907e+00	2.581219e-03	7.133453e-03	6.042553e-03	2.288802e-03
1.302920e+00	8.234190e-01	6.160598e-02	1.015457e+00	9.745575e-04	7.546091e-03	3.677012e-04	2.538140e-04
1.192240e+00	8.392190e-01	2.668400e-02	1.014870e+00	1.705242e-03	7.481330e-03	1.857521e-03	1.278034e-03
1.085860e+00	8.607670e-01	2.875413e-02	1.016875e+00	4.000509e-03	1.137139e-02	5.795082e-03	2.978308e-03
2.854030e+00	1.345740e+00	nan	nan	nan	nan	nan	nan
2.916810e+00	1.401810e+00	nan	nan	nan	nan	nan	nan
2.978020e+00	1.458170e+00	nan	nan	nan	nan	nan	nan
2.781880e+00	1.433960e+00	nan	nan	nan	nan	nan	nan
2.849710e+00	1.482850e+00	nan	nan	nan	nan	nan	nan
2.916550e+00	1.531830e+00	nan	nan	nan	nan	nan	nan
2.720300e+00	1.529150e+00	1.292977e-02	1.015681e+00	9.409420e-06	2.086199e+07	1.936276e+06	3.344704e+05
2.792450e+00	1.570740e+00	9.344190e-10	9.825773e-01	1.037074e-02	6.813510e-02	1.221930e+07	1.809784e+06
-2.774280e-01	1.529520e+00	nan	nan	nan	nan	nan	nan
-4.729790e-01	1.511700e+00	3.061893e-02	1.016980e+00	1.334939e-03	1.049093e-02	1.040609e-03	9.534927e-04
-3.968580e-01	1.477460e+00	3.739009e-11	1.029747e+00	1.739032e-02	1.233046e-01	1.357216e+08	5.484491e+06
-3.207240e-01	1.443960e+00	2.959327e-01	1.025207e+00	3.500000e-02	5.831266e+00	4.308411e+00	2.691615e+01
-5.153170e-01	1.406580e+00	1.528759e-02	1.015940e+00	1.396159e-08	9.622226e+07	1.398814e+07	3.754423e+05
-4.352400e-01	1.379720e+00	4.496330e-01	9.829970e-01	3.500000e-02	nan	nan	nan
-3.548470e-01	1.354220e+00	nan	nan	nan	nan	nan	nan
9.349390e-01	1.273260e+00	2.259816e+00	1.047559e+00	3.500000e-02	nan	nan	nan
8.495990e-01	1.255570e+00	nan	nan	nan	nan	nan	nan
7.638640e-01	1.240130e+00	nan	nan	nan	nan	nan	nan
9.568560e-01	1.161930e+00	6.849467e-01	1.050850e+00	3.192608e-02	nan	nan	nan
8.665670e-01	1.151920e+00	nan	nan	nan	nan	nan	nan
7.761560e-01	1.144990e+00	nan	nan	nan	nan	nan	nan
9.686480e-01	1.049200e+00	2.860270e-02	9.837551e-01	4.993736e-03	5.108990e-02	1.240027e-01	3.675052e-02
8.725760e-01	1.047200e+00	2.160626e-03	1.014229e+00	3.980577e-05	2.531993e+02	1.172613e+02	2.158607e+01
7.770950e-01	1.049180e+00	nan	nan	nan	nan	nan	nan
9.686470e-01	9.359780e-01	nan	nan	nan	nan	nan	nan
8.657850e-01	9.425010e-01	nan	nan	nan	nan	nan	nan
7.648760e-01	9.539090e-01	nan	nan	nan	nan	nan	nan
9.538940e-01	8.233290e-01	6.790153e-01	1.050841e+00	3.500000e-02	1.958437e+01	2.041856e+00	1.888103e+01
8.432030e-01	8.391240e-01	1.492940e-02	1.014298e+00	1.182564e-05	1.359851e+08	1.853401e+07	8.485007e+06
7.368150e-01	8.606690e-01	6.200363e-03	1.013354e+00	9.148343e-08	6.244946e+07	5.035880e+07	8.899098e+05
2.504990e+00	1.345780e+00	nan	nan	nan	nan	nan	nan
2.567760e+00	1.401860e+00	nan	nan	nan	nan	nan	nan
2.628960e+00	1.458220e+00	2.154361e-02	1.001609e+00	1.387323e-05	2.282283e+08	5.303489e+07	3.587842e+07
2.432820e+00	1.434000e+00	nan	nan	nan	nan	nan	nan
2.500650e+00	1.482890e+00	2.410159e-02	1.014590e+00	3.473583e-05	1.442714e+01	2.974621e+00	2.613860e+00
2.567490e+00	1.531880e+00	7.095370e-02	1.016741e+00	1.023520e-03	5.423391e-03	2.280908e-04	1.548570e-04
2.371230e+00	1.529180e+00	1.387845e-01	1.017718e+00	1.042128e-03	9.992558e-03	2.236824e-04	1.572369e-04
2.443380e+00	1.570780e+00	1.346334e-01	1.017052e+00	1.036003e-03	1.021123e-02	2.216861e-04	1.584201e-04
-6.265020e-01	1.529480e+00	1.229744e-01	1.017265e+00	9.217899e-04	8.104431e-03	1.675600e-04	1.274602e-04
-8.220540e-01	1.511670e+00	1.240762e-01	1.017148e+00	1.124520e-03	1.170273e-02	3.054623e-04	2.539336e-04
-7.459360e-01	1.477420e+00	1.218079e-01	1.016774e+00	5.016305e-04	1.130584e-02	1.539826e-04	1.525243e-04
-6.698050e-01	1.443910e+00	2.704249e-02	1.014090e+00	1.022341e-05	1.456338e+08	2.693599e+07	8.394291e+06
-8.644030e-01	1.406560e+00	5.172048e-02	1.017379e+00	9.479506e-04	6.396634e-03	3.792287e-04	2.641769e-04
-7.843290e-01	1.379690e+00	5.278013e-02	1.017558e+00	5.789185e-04	5.788869e-03	1.714901e-04	1.662910e-04
-7.039370e-01	1.354190e+00	3.153700e-02	1.018309e+00	1.356260e-03	4.484109e-03	7.106879e-04	4.415934e-04
5.860740e-01	1.273160e+00	nan	nan	nan	nan	nan	nan
5.007320e-01	1.255460e+00	2.388978e-12	1.044313e+00	1.468150e-02	nan	nan	nan
4.149950e-01	1.240010e+00	nan	nan	nan	nan	nan	nan
6.080000e-01	1.161820e+00	nan	nan	nan	nan	nan	nan
5.177080e-01	1.151810e+00	nan	nan	nan	nan	nan	nan
4.272930e-01	1.144880e+00	3.997731e-02	1.012518e+00	1.123904e-02	2.808988e-02	6.107058e-01	5.440750e-02
6.198040e-01	1.049090e+00	nan	nan	nan	nan	nan	nan
5.237270e-01	1.047090e+00	nan	nan	nan	nan	nan	nan
4.282390e-01	1.049060e+00	2.188972e-01	1.044920e+00	3.500000e-02	2.160623e+01	8.013414e+00	1.005471e+00
6.198160e-01	9.358740e-01	nan	nan	nan	nan	nan	nan
5.169450e-01	9.423900e-01	0.000000e+00	9.925005e-01	9.393578e-03	nan	nan	nan
4.160270e-01	9.537920e-01	1.911828e-02	1.012693e+00	5.696034e-03	1.340366e-02	9.953319e-02	1.671241e-02
6.050760e-01	8.232240e-01	1.605963e-02	1.016214e+00	2.083475e-04	4.296723e-03	1.750921e-04	1.758390e-04
4.943720e-01	8.390120e-01	6.249737e-02	1.015999e+00	6.899778e-04	6.196378e-03	2.113806e-04	1.342739e-04
3.879710e-01	8.605500e-01	1.234334e-01	1.015421e+00	1.179123e-03	7.765988e-03	2.378310e-04	1.553559e-04
2.156120e+00	1.345860e+00	nan	nan	nan	nan	nan	nan
2.218890e+00	1.401940e+00	nan	nan	nan	nan	nan	nan
2.280080e+00	1.458310e+00	4.824221e-02	1.016126e+00	2.473397e-04	7.709424e-03	1.348041e-04	2.337259e-04
2.083950e+00	1.434070e+00	1.465484e-02	1.017250e+00	2.897588e-04	nan	nan	nan
2.151770e+00	1.482970e+00	2.810414e-02	1.015341e+00	9.751363e-04	5.565408e-03	5.086964e-04	4.201495e-04
2.218600e+00	1.531960e+00	5.884646e-02	1.017148e+00	1.206375e-03	5.055235e-03	3.495497e-04	2.098137e-04
2.022350e+00	1.529240e+00	8.846532e-02	9.860785e-01	7.338240e-04	1.864267e-01	3.271588e-03	2.550773e-03
-1.047100e+00	1.570750e+00	1.880524e-02	1.017142e+00	8.006084e-04	nan	nan	nan
-9.753950e-01	1.529400e+00	6.324087e-02	1.017222e+00	1.130060e-03	nan	nan	nan
-1.170950e+00	1.511620e+00	1.551303e-02	1.016624e+00	2.678869e-03	1.086201e-02	1.506912e-02	5.713953e-03
-1.094840e+00	1.477360e+00	nan	nan	nan	nan	nan	nan
-1.018710e+00	1.443840e+00	2.643454e-02	1.014611e+00	1.032945e-04	2.465283e+02	3.247663e+01	6.913725e+01
-1.213310e+00	1.406510e+00	3.934630e-13	1.020878e+00	1.885607e-03	nan	nan	nan
-1.133240e+00	1.379630e+00	1.767805e-02	1.011268e+00	1.595570e-02	9.847796e-02	1.173049e+01	7.528052e-01
-1.052850e+00	1.354120e+00	nan	nan	nan	nan	nan	nan
2.368510e-01	1.273290e+00	nan	nan	nan	nan	nan	nan
1.515120e-01	1.255590e+00	4.597794e-02	9.988858e-01	3.503781e-03	2.861284e-02	7.424514e-03	4.416654e-03
6.577760e-02	1.240150e+00	8.349432e-01	9.830830e-01	3.500000e-02	nan	nan	nan
2.587680e-01	1.161950e+00	8.682861e-10	1.042563e+00	2.720881e-02	3.493932e+00	2.195096e+08	1.535121e+07
1.684800e-01	1.151940e+00	3.711325e-01	9.984763e-01	3.500000e-02	4.110536e+00	1.039044e+00	3.968684e+01
7.807000e-02	1.145020e+00	nan	nan	nan	nan	nan	nan
2.705600e-01	1.049220e+00	1.148343e-02	9.824410e-01	4.234386e-03	1.060491e-01	1.342408e-01	9.367936e-02
1.744900e-01	1.047220e+00	2.230195e-02	1.015858e+00	1.668406e-03	6.438171e-03	2.589077e-03	1.277771e-03
7.901020e-02	1.049200e+00	1.974947e-02	1.015430e+00	3.036496e-03	7.178533e-03	1.153909e-02	3.832690e-03
2.705610e-01	9.360030e-01	5.325090e-02	1.015143e+00	1.363502e-03	8.730316e-03	8.122045e-04	4.641661e-04
1.677000e-01	9.425250e-01	1.174174e-01	1.015757e+00	1.037923e-03	1.013345e-02	2.456687e-04	1.762205e-04
6.679290e-02	9.539330e-01	1.062985e-01	1.015476e+00	1.301498e-03	9.204364e-03	4.133008e-04	2.387416e-04
2.558080e-01	8.233540e-01	3.014182e-01	1.014968e+00	1.152505e-03	1.600598e-02	1.706213e-04	1.333688e-04
1.451190e-01	8.391490e-01	5.167556e-01	1.015292e+00	1.569937e-03	1.824303e-02	1.689500e-04	1.035990e-04
3.873310e-02	8.606920e-01	5.200763e-01	1.015104e+00	1.320949e-03	1.912138e-02	1.413521e-04	9.211820e-05
1.806890e+00	1.345790e+00	nan	nan	nan	nan	nan	nan
1.869670e+00	1.401860e+00	nan	nan	nan	nan	nan	nan
1.930870e+00	1.458220e+00	2.131502e-09	1.025907e+00	1.932825e-02	2.585749e-01	1.917114e+06	2.466146e+05
1.734730e+00	1.434010e+00	5.279961e-02	1.016274e+00	5.253157e-03	2.938986e-02	7.517245e-02	1.396772e-02
1.802560e+00	1.482900e+00	nan	nan	nan	nan	nan	nan
1.869400e+00	1.531880e+00	nan	nan	nan	nan	nan	nan
1.673140e+00	1.529190e+00	nan	nan	nan	nan	nan	nan
1.745290e+00	1.570780e+00	nan	nan	nan	nan	nan	nan
-1.324590e+00	1.529470e+00	8.807001e-01	1.042311e+00	3.500000e-02	nan	nan	nan
-1.520140e+00	1.511660e+00	nan	nan	nan	nan	nan	nan
-1.444020e+00	1.477410e+00	nan	nan	nan	nan	nan	nan
-1.367890e+00	1.443910e+00	1.486133e-02	1.021924e+00	5.507389e-03	1.075874e-02	1.094829e-01	2.057234e-02
-1.562490e+00	1.406550e+00	nan	nan	nan	nan	nan	nan
-1.482410e+00	1.379680e+00	nan	nan	nan	nan	nan	nan
-1.402020e+00	1.354180e+00	nan	nan	nan	nan	nan	nan
-1.121280e-01	1.273290e+00	nan	nan	nan	nan	nan	nan
-1.974670e-01	1.255590e+00	nan	nan	nan	nan	nan	nan
-2.832010e-01	1.240150e+00	nan	nan	nan	nan	nan	nan
-9.020830e-02	1.161950e+00	nan	nan	nan	nan	nan	nan
-1.804950e-01	1.151940e+00	nan	nan	nan	nan	nan	nan
-2.709060e-01	1.145020e+00	nan	nan	nan	nan	nan	nan
-7.841240e-02	1.049230e+00	1.421273e-02	1.014688e+00	3.545151e-05	8.959446e+01	6.016638e+00	8.100815e+00
-1.744820e-01	1.047230e+00	nan	nan	nan	nan	nan	nan
-2.699620e-01	1.049200e+00	1.048811e-02	1.025153e+00	8.651715e-03	6.888937e-02	6.362856e-01	8.411670e-02
-7.840790e-02	9.360070e-01	6.724483e-02	1.015564e+00	4.997566e-04	7.860531e-03	1.626149e-04	1.500416e-04
-1.812690e-01	9.425270e-01	5.366808e-02	1.018869e+00	5.484525e-03	1.995017e-02	4.829400e-02	8.349645e-03
-2.821760e-01	9.539320e-01	1.947148e-02	1.015468e+00	4.366575e-04	4.424701e-03	2.574521e-04	2.097948e-04
-9.315520e-02	8.233580e-01	2.121471e-01	1.015786e+00	1.663442e-03	1.204845e-02	3.931831e-04	2.002277e-04
-2.038450e-01	8.391500e-01	9.718785e-02	1.015370e+00	1.430638e-03	9.391535e-03	5.860663e-04	3.119024e-04
-3.102320e-01	8.606900e-01	9.216292e-02	1.014895e+00	9.273879e-04	8.823994e-03	2.246029e-04	1.967458e-04
1.457900e+00	1.345810e+00	nan	nan	nan	nan	nan	nan
1.520680e+00	1.401890e+00	nan	nan	nan	nan	nan	nan
1.581880e+00	1.458250e+00	nan	nan	nan	nan	nan	nan
1.385740e+00	1.434030e+00	nan	nan	nan	nan	nan	nan
1.453570e+00	1.482930e+00	nan	nan	nan	nan	nan	nan
1.520410e+00	1.531910e+00	nan	nan	nan	nan	nan	nan
1.324160e+00	1.529210e+00	nan	nan	nan	nan	nan	nan
-1.745290e+00	1.570780e+00	2.316053e-02	9.944320e-01	1.198915e-03	nan	nan	nan
-1.673580e+00	1.529450e+00	1.626810e-02	1.016736e+00	4.809167e-04	nan	nan	nan
-1.869130e+00	1.511640e+00	nan	nan	nan	nan	nan	nan
-1.793010e+00	1.477390e+00	1.348699e-12	1.036386e+00	5.255104e-03	nan	nan	nan
-1.716880e+00	1.443880e+00	3.311281e-02	1.005496e+00	1.380285e-02	1.222869e-01	2.307973e-01	9.206365e-02
-1.911480e+00	1.406520e+00	nan	nan	nan	nan	nan	nan
-1.831400e+00	1.379660e+00	1.927065e-10	1.034818e+00	2.735471e-02	2.443980e+00	1.199624e+09	1.090932e+08
-1.751010e+00	1.354150e+00	nan	nan	nan	nan	nan	nan
-4.613560e-01	1.273190e+00	nan	nan	nan	nan	nan	nan
-5.466980e-01	1.255490e+00	nan	nan	nan	nan	nan	nan
-6.324350e-01	1.240060e+00	nan	nan	nan	nan	nan	nan
-4.394390e-01	1.161850e+00	nan	nan	nan	nan	nan	nan
-5.297300e-01	1.151840e+00	nan	nan	nan	nan	nan	nan
-6.201450e-01	1.144920e+00	nan	nan	nan	nan	nan	nan
-4.276460e-01	1.049120e+00	nan	nan	nan	nan	nan	nan
-5.237220e-01	1.047120e+00	nan	nan	nan	nan	nan	nan
-6.192070e-01	1.049100e+00	nan	nan	nan	nan	nan	nan
-4.276460e-01	9.359030e-01	nan	nan	nan	nan	nan	nan
-5.305150e-01	9.424260e-01	nan	nan	nan	nan	nan	nan
-6.314280e-01	9.538360e-01	9.856490e-03	1.015267e+00	2.482386e-04	4.312608e-03	3.158662e-04	3.788797e-04
-4.424010e-01	8.232540e-01	nan	nan	nan	nan	nan	nan
-5.530990e-01	8.390500e-01	1.699959e-02	1.016793e+00	4.257647e-04	4.540614e-03	2.945909e-04	3.202483e-04
-6.594940e-01	8.605960e-01	7.622908e-03	1.016224e+00	3.357806e-06	5.754939e+07	7.563860e+06	7.992027e+06
1.108710e+00	1.345780e+00	nan	nan	nan	nan	nan	nan
1.171480e+00	1.401860e+00	nan	nan	nan	nan	nan	nan
1.232680e+00	1.458230e+00	nan	nan	nan	nan	nan	nan
1.036530e+00	1.434000e+00	nan	nan	nan	nan	nan	nan
1.104360e+00	1.482890e+00	1.408075e-02	1.013575e+00	8.554157e-04	4.671851e-03	8.595932e-04	6.039147e-04
1.171200e+00	1.531880e+00	1.054658e-02	1.017521e+00	3.466062e-05	1.339817e+01	1.233034e+00	1.078090e+00
9.749420e-01	1.529170e+00	4.041633e-02	1.017361e+00	1.196305e-03	9.062602e-03	7.028718e-04	5.483864e-04
1.047090e+00	1.570770e+00	5.599723e-02	1.017408e+00	1.485696e-03	6.812705e-03	7.271090e-04	4.173548e-04
-2.022800e+00	1.529480e+00	3.623050e-02	1.017851e+00	6.682107e-04	4.415542e-03	2.452490e-04	1.951405e-04
-2.218350e+00	1.511690e+00	1.970128e-01	1.017110e+00	7.856167e-04	1.105840e-02	1.234383e-04	1.078060e-04
-2.142240e+00	1.477430e+00	8.907086e-02	1.018427e+00	1.300042e-03	9.696885e-03	5.339154e-04	3.256163e-04
-2.066110e+00	1.443920e+00	2.724760e-02	1.016934e+00	1.648429e-03	4.226373e-03	1.120095e-03	6.813534e-04
-2.260710e+00	1.406580e+00	4.751963e-02	1.017993e+00	1.611744e-03	8.156266e-03	1.405097e-03	7.354692e-04
-2.180640e+00	1.379700e+00	3.008250e-02	1.017524e+00	8.600509e-04	4.418998e-03	4.171972e-04	2.918440e-04
-2.100250e+00	1.354190e+00	1.014365e-02	1.010216e+00	4.170507e-04	1.266050e-02	5.191446e-03	4.281357e-03
-8.101980e-01	1.273290e+00	9.044198e-03	1.021217e+00	3.627657e-05	3.428662e+01	3.657537e+00	3.729778e+00
-8.955360e-01	1.255590e+00	nan	nan	nan	nan	nan	nan
-9.812690e-01	1.240140e+00	nan	nan	nan	nan	nan	nan
-7.882730e-01	1.161950e+00	nan	nan	nan	nan	nan	nan
-8.785600e-01	1.151930e+00	nan	nan	nan	nan	nan	nan
-9.689700e-01	1.145010e+00	nan	nan	nan	nan	nan	nan
-7.764720e-01	1.049220e+00	nan	nan	nan	nan	nan	nan
-8.725420e-01	1.047220e+00	nan	nan	nan	nan	nan	nan
-9.680230e-01	1.049190e+00	1.352388e-02	1.018814e+00	9.874868e-03	5.158375e-02	1.036332e-01	3.175079e-02
-7.764620e-01	9.360030e-01	8.847955e-03	1.045658e+00	2.309802e-03	1.264245e-02	1.497940e-02	5.228201e-03
-8.793240e-01	9.425190e-01	nan	nan	nan	nan	nan	nan
-9.802320e-01	9.539210e-01	nan	nan	nan	nan	nan	nan
-7.912030e-01	8.233530e-01	1.633988e-02	1.016403e+00	9.324640e-05	8.519610e+01	5.331104e+00	1.281575e+00
-9.018940e-01	8.391410e-01	1.718262e-02	1.015986e+00	2.119594e-06	1.173000e+08	1.091073e+07	3.881508e+06
-1.008280e+00	8.606780e-01	1.876512e-02	1.012699e+00	2.669795e-03	7.991409e-03	7.357043e-03	2.611097e-03
7.598240e-01	1.345850e+00	3.770686e-01	1.036443e+00	3.500000e-02	8.147320e+01	2.028082e+01	1.038081e+02
8.225990e-01	1.401920e+00	nan	nan	nan	nan	nan	nan
8.838020e-01	1.458280e+00	2.487230e-02	1.017666e+00	1.105670e-03	4.255617e-03	6.356307e-04	3.989945e-04
6.876590e-01	1.434070e+00	nan	nan	nan	nan	nan	nan
7.554920e-01	1.482960e+00	2.207186e-02	1.017414e+00	5.352916e-03	1.462464e-02	8.941790e-02	1.596251e-02
8.223290e-01	1.531950e+00	1.012814e-01	1.017313e+00	7.708574e-04	6.424107e-03	1.319464e-04	1.064525e-04
6.260760e-01	1.529250e+00	3.381144e-02	1.016156e+00	1.373844e-03	7.399648e-03	1.099761e-03	6.917574e-04
-2.443370e+00	1.570750e+00	1.050011e-01	1.017718e+00	1.325309e-03	8.424023e-03	4.049507e-04	2.252603e-04
-2.371660e+00	1.529410e+00	1.912674e-01	1.017924e+00	1.357396e-03	8.910832e-03	2.063573e-04	1.177249e-04
-2.567210e+00	1.511600e+00	2.965049e-02	1.017485e+00	8.973430e-04	6.444172e-03	6.024666e-04	4.784285e-04
-2.491090e+00	1.477350e+00	8.962590e-02	1.018098e+00	1.854784e-03	9.640540e-03	9.637853e-04	4.563963e-04
-2.414960e+00	1.443850e+00	8.298662e-02	1.017510e+00	1.429395e-03	6.784046e-03	4.617785e-04	2.490267e-04
-2.609560e+00	1.406490e+00	1.848877e-10	1.050569e+00	3.376125e-02	2.649382e+00	4.043343e+07	1.286112e+07
-2.529480e+00	1.379620e+00	1.807225e-02	1.018395e+00	1.836907e-03	4.773032e-03	2.418513e-03	1.022354e-03
-2.449090e+00	1.354120e+00	1.764983e-02	1.017317e+00	1.645898e-04	3.009197e-03	9.032649e-05	1.027916e-04
-1.159290e+00	1.273330e+00	3.874847e-02	1.011875e+00	6.991413e-03	2.013631e-02	1.363568e-01	2.058551e-02
-1.244630e+00	1.255630e+00	1.306331e-07	1.045278e+00	3.367754e-02	6.958922e+01	1.208908e+08	2.297144e+07
-1.330360e+00	1.240190e+00	nan	nan	nan	nan	nan	nan
-1.137370e+00	1.161990e+00	nan	nan	nan	nan	nan	nan
-1.227660e+00	1.151980e+00	5.758352e-01	9.837590e-01	2.720538e-02	5.835455e+00	5.489957e+00	5.100657e-01
-1.318060e+00	1.145050e+00	4.127295e-09	1.051766e+00	3.270761e-02	1.173182e+01	8.572847e+07	2.617638e+07
-1.125580e+00	1.049260e+00	nan	nan	nan	nan	nan	nan
-1.221640e+00	1.047260e+00	nan	nan	nan	nan	nan	nan
-1.317120e+00	1.049240e+00	2.318687e-02	1.011834e+00	1.029168e-03	9.229126e-03	9.222763e-04	1.212303e-03
-1.125570e+00	9.360430e-01	3.263834e-03	1.040014e+00	6.328728e-06	4.509027e+08	1.384040e+08	5.474735e+07
