# alpha	beta	int	d	sig	s_int	s_d	s_sig
1.631960e+00	1.345730e+00	3.109643e-02	1.439510e+00	1.327765e-03	4.310342e-03	7.273409e-04	4.337158e-04
1.548470e+00	1.362600e+00	1.982858e-13	1.466574e+00	3.346094e-04	nan	nan	nan
1.466110e+00	1.380760e+00	5.920075e-02	1.439145e+00	1.737932e-03	1.089186e-02	1.091126e-03	6.039745e-04
1.648620e+00	1.457750e+00	3.761308e-01	1.439498e+00	2.107158e-03	1.637824e-02	2.631352e-04	1.762250e-04
1.565280e+00	1.466130e+00	3.686300e-01	1.437440e+00	2.487665e-03	1.864581e-02	3.674048e-04	2.486421e-04
1.482610e+00	1.475170e+00	3.505188e-01	1.439215e+00	2.707881e-03	1.767256e-02	8.910970e-04	3.146661e-04
-1.487520e+00	1.570750e+00	1.494396e+00	1.439016e+00	2.816331e-03	3.587398e-02	2.165330e-04	1.223503e-04
-1.570790e+00	1.570750e+00	9.068511e-01	1.438512e+00	2.096863e-03	2.407625e-02	1.536538e-04	1.090993e-04
-1.653540e+00	1.570750e+00	8.230412e-01	1.438603e+00	2.499746e-03	2.468157e-02	2.395068e-04	1.402917e-04
-1.492970e+00	1.457670e+00	8.011241e-01	1.438149e+00	1.980874e-03	2.575215e-02	1.694156e-04	1.235589e-04
-1.576310e+00	1.466040e+00	6.964440e-01	1.439316e+00	3.124309e-03	2.188301e-02	8.016051e-04	2.483596e-04
-1.658980e+00	1.475090e+00	6.120975e-01	1.439087e+00	2.468915e-03	2.646483e-02	6.214581e-04	2.528621e-04
-1.509620e+00	1.345640e+00	2.194608e-01	1.439372e+00	3.327338e-03	1.137326e-02	1.639013e-03	4.770672e-04
-1.593110e+00	1.362510e+00	2.648415e-01	1.438530e+00	2.755446e-03	1.193574e-02	9.374040e-04	3.095460e-04
-1.675480e+00	1.380670e+00	3.321161e-01	1.437912e+00	2.824916e-03	1.343316e-02	8.432669e-04	2.917744e-04
-6.113800e-02	1.345700e+00	1.972333e-02	1.438144e+00	2.729061e-07	1.006490e+08	9.655717e+06	2.461591e+06
2.235220e-02	1.362570e+00	2.935321e-02	1.433748e+00	4.566440e-05	5.815287e+01	7.805257e+00	8.129749e+00
1.047180e-01	1.380730e+00	4.122590e-02	1.437985e+00	4.643199e-03	1.153497e-02	2.187928e-02	4.507480e-03
-7.779700e-02	1.457720e+00	1.569603e-01	1.437533e+00	2.662414e-03	1.157408e-02	6.329152e-04	4.017051e-04
5.538070e-03	1.466100e+00	1.127943e-01	1.437450e+00	1.958497e-03	1.061835e-02	4.959153e-04	3.786194e-04
8.820940e-02	1.475150e+00	1.576110e-01	1.439324e+00	3.253460e-03	1.417267e-02	2.946584e-03	8.187448e-04
3.058340e+00	1.570790e+00	5.732588e-01	1.438883e+00	3.277979e-03	2.043713e-02	4.358445e-04	2.254924e-04
-3.141580e+00	1.570780e+00	3.988154e-01	1.439345e+00	2.783938e-03	1.787648e-02	6.915943e-04	2.624836e-04
-3.058830e+00	1.570780e+00	5.107823e-01	1.439196e+00	2.561464e-03	2.131769e-02	3.947136e-04	2.050036e-04
3.063790e+00	1.457700e+00	3.116135e-01	1.438970e+00	2.155334e-03	1.637711e-02	3.768570e-04	2.159289e-04
-3.136060e+00	1.466070e+00	3.912110e-01	1.438343e+00	2.256249e-03	2.084195e-02	3.697319e-04	2.214149e-04
-3.053390e+00	1.475110e+00	3.077654e-01	1.439112e+00	3.419655e-03	1.651571e-02	1.930954e-03	5.388211e-04
3.080430e+00	1.345670e+00	3.789733e-02	1.440745e+00	3.671010e-03	1.422161e-02	1.947473e-02	4.626069e-03
-3.119260e+00	1.362540e+00	9.384300e-02	1.438001e+00	3.657204e-03	1.207633e-02	1.792344e-03	8.831288e-04
-3.036890e+00	1.380690e+00	1.132871e-01	1.439948e+00	3.076042e-03	9.681450e-03	2.584317e-03	7.963703e-04
-1.508440e+00	1.273260e+00	8.124460e-02	1.437693e+00	1.261743e-03	1.236236e-02	4.443494e-04	4.292664e-04
-1.593780e+00	1.255560e+00	5.505889e-02	1.437934e+00	1.465280e-03	7.682122e-03	7.106683e-04	4.764745e-04
-1.679510e+00	1.240120e+00	6.808776e-12	1.406418e+00	8.805710e-03	nan	nan	nan
-1.486520e+00	1.161920e+00	4.266992e-02	1.439083e+00	2.017496e-03	6.813646e-03	1.980209e-03	8.340326e-04
-1.576800e+00	1.151910e+00	1.113622e-02	1.436731e+00	4.257701e-05	2.739860e+02	2.535334e+01	1.734219e+01
-1.667220e+00	1.144980e+00	2.128696e-02	1.437424e+00	1.149950e-03	4.812985e-03	8.450190e-04	5.616141e-04
-1.474720e+00	1.049190e+00	nan	nan	nan	nan	nan	nan
-1.570790e+00	1.047190e+00	2.244476e-02	1.438412e+00	6.351690e-05	5.899670e+02	4.650279e+01	5.412866e+01
-1.666270e+00	1.049170e+00	1.087513e-02	1.436246e+00	2.835107e-03	6.999715e-03	1.709064e-02	5.212543e-03
-1.474710e+00	9.359740e-01	9.286476e-03	1.411454e+00	2.316579e-04	8.990627e+00	4.038212e-01	3.689634e-01
-1.577580e+00	9.424940e-01	nan	nan	nan	nan	nan	nan
-1.678490e+00	9.538990e-01	2.230483e-02	1.440804e+00	4.563061e-03	2.000218e-02	1.020807e-02	6.288832e-03
-1.489460e+00	8.233250e-01	nan	nan	nan	nan	nan	nan
-1.600160e+00	8.391170e-01	nan	nan	nan	nan	nan	nan
-1.706550e+00	8.606580e-01	3.016558e-02	1.436553e+00	3.055508e-03	8.166851e-03	9.258794e-03	2.809561e-03
6.160300e-02	1.345810e+00	2.653113e-02	1.436474e+00	3.072272e-04	1.642187e-02	4.824043e-04	6.475180e-04
1.243770e-01	1.401890e+00	5.032061e-02	1.436212e+00	1.630358e-03	9.797311e-03	8.462057e-04	6.696688e-04
1.855780e-01	1.458250e+00	8.841085e-02	1.437068e+00	1.784288e-03	9.504502e-03	5.244689e-04	3.610273e-04
-1.056420e-02	1.434030e+00	1.155334e-01	1.438699e+00	2.227794e-03	1.086414e-02	1.070397e-03	4.503179e-04
5.726780e-02	1.482920e+00	2.907423e-01	1.436517e+00	2.175407e-03	1.835767e-02	3.806982e-04	2.882963e-04
1.241030e-01	1.531910e+00	4.441941e-01	1.438659e+00	3.350750e-03	2.051863e-02	8.108099e-04	3.272515e-04
-7.214980e-02	1.529210e+00	3.917225e-01	1.440081e+00	3.239970e-03	1.675056e-02	1.348803e-03	3.835934e-04
-3.141590e+00	1.570790e+00	7.457193e-01	1.438625e+00	2.814028e-03	2.388844e-02	3.182415e-04	1.714041e-04
-3.069890e+00	1.529450e+00	6.776671e-01	1.439524e+00	3.386119e-03	2.329228e-02	9.595656e-04	2.924290e-04
3.017750e+00	1.511640e+00	3.349261e-01	1.438603e+00	3.071882e-03	1.805794e-02	1.054855e-03	3.751291e-04
3.093860e+00	1.477390e+00	4.460062e-01	1.438684e+00	3.640094e-03	2.561625e-02	2.151140e-03	5.767051e-04
-3.113190e+00	1.443890e+00	1.928127e-01	1.437051e+00	7.637140e-04	1.313034e-02	1.471845e-04	1.427979e-04
2.975400e+00	1.406530e+00	1.213303e-01	1.439394e+00	2.966699e-03	1.328985e-02	2.594565e-03	8.123239e-04
3.055470e+00	1.379660e+00	4.674843e-02	1.435619e+00	1.170738e-03	1.416253e-02	7.319370e-04	7.732278e-04
3.135860e+00	1.354160e+00	5.929602e-02	1.438865e+00	5.919110e-03	3.660308e-02	1.198421e-02	5.297060e-03
-1.857590e+00	1.273340e+00	2.992403e-02	1.438085e+00	4.746011e-03	1.075407e-02	3.060507e-02	6.346323e-03
-1.942920e+00	1.255640e+00	1.598747e-02	1.438834e+00	7.718305e-04	3.852192e-03	4.671074e-04	4.675099e-04
-2.028660e+00	1.240200e+00	9.758069e-03	1.438499e+00	4.296686e-05	7.262287e+04	1.002781e+04	5.534614e+04
-1.835670e+00	1.162000e+00	nan	nan	nan	nan	nan	nan
-1.925960e+00	1.151990e+00	1.872618e-02	1.432633e+00	1.803827e-04	5.340405e+00	1.022873e+00	1.116782e+01
-2.016360e+00	1.145070e+00	1.171569e-02	1.438526e+00	1.581978e-04	3.369612e-03	1.884138e-04	2.134163e-04
-1.823880e+00	1.049270e+00	nan	nan	nan	nan	nan	nan
-1.919950e+00	1.047270e+00	1.008626e-02	1.438505e+00	2.333056e-03	4.644376e-03	7.156778e-03	2.555573e-03
-2.015420e+00	1.049250e+00	1.931573e-03	1.455686e+00	1.188400e-04	4.706648e+07	2.384035e+07	4.535978e+06
-1.823880e+00	9.360510e-01	nan	nan	nan	nan	nan	nan
-1.926740e+00	9.425740e-01	7.526442e-03	1.435553e+00	2.805421e-04	nan	nan	nan
-2.027640e+00	9.539820e-01	1.699869e-02	1.434545e+00	2.339586e-03	6.013867e-03	3.595927e-03	1.976516e-03
-1.838630e+00	8.234020e-01	nan	nan	nan	nan	nan	nan
-1.949320e+00	8.391980e-01	1.153632e-03	1.405602e+00	2.079855e-06	3.186887e+07	2.762979e+07	7.936352e+06
-2.055700e+00	8.607410e-01	8.416948e-03	1.442611e+00	5.278879e-05	2.845568e+01	4.415618e+00	1.973231e+01
-2.875550e-01	1.345780e+00	1.605407e-03	1.467107e+00	5.769414e-05	5.120258e+23	1.091779e+23	3.636755e+24
-2.247770e-01	1.401850e+00	2.008060e-02	1.436976e+00	2.400080e-03	9.710163e-03	4.713425e-03	2.484461e-03
-1.635700e-01	1.458210e+00	9.750366e-02	1.438596e+00	2.235175e-03	1.030460e-02	1.026542e-03	4.745353e-04
-3.597160e-01	1.434010e+00	2.714002e-02	1.438575e+00	1.454551e-03	7.608780e-03	9.510090e-04	7.398988e-04
-2.918790e-01	1.482890e+00	5.513110e-02	1.438538e+00	2.344769e-03	8.176038e-03	2.429035e-03	9.090466e-04
-2.250400e-01	1.531880e+00	1.192575e-01	1.437552e+00	1.843460e-03	1.026155e-02	8.258917e-04	3.738124e-04
-4.212930e-01	1.529190e+00	4.932596e-02	1.437228e+00	3.599164e-03	9.532126e-03	7.803930e-03	2.215693e-03
-3.491400e-01	1.570780e+00	8.640097e-02	1.437931e+00	1.234637e-03	7.343216e-03	2.817752e-04	2.251797e-04
2.864160e+00	1.529480e+00	1.754253e-01	1.436773e+00	2.010911e-03	1.420518e-02	3.979896e-04	3.509740e-04
2.668610e+00	1.511660e+00	2.537847e-02	1.434976e+00	9.998241e-04	5.586080e-03	4.743911e-04	5.378691e-04
2.744730e+00	1.477410e+00	3.463621e-02	1.439507e+00	3.754729e-05	5.585925e+07	5.055241e+06	1.454532e+07
2.820870e+00	1.443910e+00	4.338752e-13	1.461793e+00	1.309434e-03	nan	nan	nan
2.626270e+00	1.406540e+00	1.275973e-02	1.436043e+00	4.185374e-06	1.803785e+08	4.982934e+07	6.702496e+06
2.706350e+00	1.379680e+00	1.630310e-02	1.438230e+00	1.647484e-03	nan	nan	nan
2.786740e+00	1.354180e+00	nan	nan	nan	nan	nan	nan
-2.206680e+00	1.273260e+00	1.461101e-02	1.439849e+00	1.751460e-07	1.208159e+07	2.100399e+06	1.522460e+06
-2.292020e+00	1.255570e+00	3.317648e-02	1.437299e+00	7.268217e-04	8.020714e-03	4.760480e-04	4.679975e-04
-2.377750e+00	1.240140e+00	3.977436e-02	1.437493e+00	1.649373e-03	7.256640e-03	1.458260e-03	6.743135e-04
-2.184770e+00	1.161930e+00	nan	nan	nan	nan	nan	nan
-2.275050e+00	1.151920e+00	2.570221e-02	1.436831e+00	1.106064e-03	6.646456e-03	6.229044e-04	5.526190e-04
-2.365470e+00	1.145000e+00	1.233905e-02	1.438719e+00	3.124479e-05	5.378646e+07	3.867249e+06	1.573395e+07
-2.172980e+00	1.049200e+00	2.298528e-02	1.447776e+00	1.371485e-06	7.243136e+08	1.575781e+08	6.481590e+06
-2.269050e+00	1.047200e+00	1.235456e-12	1.461397e+00	4.533651e-06	nan	nan	nan
-2.364530e+00	1.049180e+00	4.428838e-03	1.433785e+00	3.133335e-05	5.477715e+07	6.092148e+07	1.479128e+07
-2.172980e+00	9.359770e-01	nan	nan	nan	nan	nan	nan
-2.275850e+00	9.425040e-01	nan	nan	nan	nan	nan	nan
-2.376750e+00	9.539150e-01	1.905826e-02	1.431986e+00	4.505051e-03	7.340730e-03	3.184301e-02	7.084281e-03
-2.187740e+00	8.233290e-01	nan	nan	nan	nan	nan	nan
-2.298430e+00	8.391280e-01	nan	nan	nan	nan	nan	nan
-2.404820e+00	8.606760e-01	5.269717e-03	1.425682e+00	5.657991e-05	9.873892e-01	9.519239e-01	1.336770e+00
-6.366220e-01	1.345750e+00	8.054712e-11	1.466701e+00	2.672120e-02	1.040942e+00	1.897685e+07	2.346206e+07
-5.738470e-01	1.401830e+00	nan	nan	nan	nan	nan	nan
-5.126450e-01	1.458190e+00	6.733067e-09	1.473663e+00	1.951423e-02	1.402337e+00	5.935902e+07	7.828699e+06
-7.087890e-01	1.433970e+00	2.312956e-02	1.439280e+00	1.687717e-03	4.211412e-03	1.486218e-03	7.290519e-04
-6.409560e-01	1.482860e+00	2.619187e-02	1.436512e+00	5.918468e-04	3.939642e-03	2.461726e-04	2.261428e-04
-5.741200e-01	1.531850e+00	3.203161e-02	1.435888e+00	1.449266e-03	5.851030e-03	6.670826e-04	5.291558e-04
-7.703740e-01	1.529150e+00	4.602213e-02	1.436539e+00	1.832466e-03	1.045372e-02	8.431253e-04	8.297290e-04
-6.982230e-01	1.570740e+00	2.336863e-02	1.438331e+00	2.788840e-03	7.200985e-03	7.699198e-03	2.421657e-03
2.515080e+00	1.529510e+00	5.231116e-02	1.436807e+00	2.807321e-05	5.843368e+07	4.619730e+06	9.762556e+06
2.319520e+00	1.511700e+00	2.006802e-02	1.438630e+00	1.028732e-04	4.283703e-03	9.614372e-05	6.290142e-05
2.395640e+00	1.477450e+00	2.013374e-02	1.438418e+00	2.495102e-03	7.275401e-03	6.338820e-03	2.226941e-03
2.471770e+00	1.443950e+00	2.254773e-02	1.439060e+00	5.683900e-03	9.559876e-03	7.242759e-02	1.274972e-02
2.277180e+00	1.406590e+00	5.704478e-03	1.437459e+00	3.522187e-03	9.255510e-03	6.627961e-02	1.866176e-02
2.357250e+00	1.379720e+00	1.002936e-02	1.437323e+00	9.910773e-04	3.254204e-03	7.852337e-04	5.580641e-04
2.437640e+00	1.354220e+00	2.389422e-12	1.407451e+00	1.086232e-04	nan	nan	nan
-2.555510e+00	1.273190e+00	2.502713e-02	1.439260e+00	2.431977e-03	6.445446e-03	5.232358e-03	1.840872e-03
-2.640850e+00	1.255480e+00	2.541047e-02	1.438815e+00	2.044263e-04	4.113980e-03	1.089115e-04	1.167090e-04
-2.726590e+00	1.240040e+00	2.219280e-02	1.437665e+00	1.794785e-03	1.337023e-02	2.514158e-03	2.214979e-03
-2.533580e+00	1.161850e+00	1.543561e-02	1.437135e+00	3.861314e-03	7.739552e-03	2.454494e-02	6.883797e-03
-2.623870e+00	1.151830e+00	2.151701e-02	1.435895e+00	1.064352e-03	3.919394e-03	6.177949e-04	4.418545e-04
-2.714290e+00	1.144900e+00	2.430205e-02	1.436630e+00	3.491661e-05	4.042143e+04	1.089446e+05	1.259855e+07
-2.521780e+00	1.049120e+00	1.075896e-02	1.440302e+00	2.841480e-03	4.568758e-03	1.422627e-02	4.279057e-03
-2.617860e+00	1.047120e+00	nan	nan	nan	nan	nan	nan
-2.713340e+00	1.049090e+00	2.387763e-02	1.437619e+00	3.919802e-03	7.678560e-03	1.935327e-02	4.713486e-03
-2.521770e+00	9.359030e-01	2.027626e-02	1.437241e+00	2.826364e-04	5.072162e-03	2.086732e-04	2.873058e-04
-2.624640e+00	9.424180e-01	nan	nan	nan	nan	nan	nan
-2.725550e+00	9.538200e-01	nan	nan	nan	nan	nan	nan
-2.536510e+00	8.232530e-01	nan	nan	nan	nan	nan	nan
-2.647210e+00	8.390400e-01	3.254906e-03	1.466152e+00	3.914652e-07	1.710378e+08	5.252212e+07	6.273931e+05
-2.753610e+00	8.605780e-01	nan	nan	nan	nan	nan	nan
-9.854690e-01	1.345860e+00	nan	nan	nan	nan	nan	nan
-9.227000e-01	1.401940e+00	3.328108e-02	1.439010e+00	2.865383e-03	8.768819e-03	4.458887e-03	1.572974e-03
-8.615020e-01	1.458310e+00	3.642568e-02	1.440812e+00	5.386091e-03	1.891405e-02	5.592048e-02	1.002337e-02
-1.057640e+00	1.434070e+00	3.810203e-02	1.438501e+00	1.547606e-03	6.286986e-03	1.135770e-03	5.422593e-04
-9.898140e-01	1.482970e+00	5.314673e-02	1.436276e+00	1.118472e-03	1.024286e-02	4.215388e-04	4.047382e-04
-9.229820e-01	1.531960e+00	5.446823e-02	1.437383e+00	1.948569e-03	6.387233e-03	1.258903e-03	5.683607e-04
-1.119230e+00	1.529240e+00	9.373726e-02	1.436656e+00	1.974191e-03	1.407827e-02	6.346968e-04	5.494260e-04
2.094500e+00	1.570750e+00	6.469298e-02	1.436738e+00	1.259314e-03	7.719235e-03	4.018768e-04	3.541442e-04
2.166210e+00	1.529400e+00	4.539965e-02	1.436944e+00	3.657610e-03	8.886299e-03	9.618605e-03	2.658478e-03
1.970650e+00	1.511610e+00	5.305075e-02	1.436796e+00	8.978287e-04	6.066925e-03	2.681653e-04	2.489359e-04
2.046770e+00	1.477350e+00	4.026900e-02	1.435195e+00	2.826337e-03	1.150606e-02	2.281209e-03	1.707178e-03
2.122900e+00	1.443840e+00	1.385014e-02	1.437088e+00	2.202281e-04	2.853754e-03	1.460389e-04	1.721814e-04
1.928290e+00	1.406500e+00	3.008248e-02	1.434836e+00	4.777526e-04	8.774304e-03	4.262448e-04	6.251242e-04
2.008370e+00	1.379630e+00	1.085285e-02	1.436821e+00	1.314941e-03	5.631215e-03	1.541898e-03	1.642711e-03
2.088760e+00	1.354120e+00	1.795097e-11	1.444468e+00	1.744830e-02	9.337004e-03	4.467088e+06	2.744888e+05
-2.904730e+00	1.273240e+00	3.401153e-03	1.417465e+00	1.850138e-04	6.026720e+00	6.774439e-01	5.912278e+00
-2.990070e+00	1.255540e+00	2.083122e-02	1.439597e+00	4.849727e-03	1.317079e-02	6.237410e-02	1.284524e-02
-3.075810e+00	1.240090e+00	nan	nan	nan	nan	nan	nan
-2.882810e+00	1.161900e+00	3.733868e-02	1.436428e+00	1.837870e-03	8.599865e-03	9.696708e-04	9.284798e-04
-2.973100e+00	1.151890e+00	2.059666e-02	1.439004e+00	3.597611e-03	7.380532e-03	1.574966e-02	3.970174e-03
-3.063510e+00	1.144960e+00	8.392065e-01	1.406380e+00	3.311336e-02	3.264393e+01	4.667370e+00	3.414727e-01
-2.871010e+00	1.049170e+00	nan	nan	nan	nan	nan	nan
-2.967080e+00	1.047170e+00	1.688716e-11	1.470583e+00	2.515114e-02	9.797421e-02	2.871850e+08	1.835938e+07
-3.062570e+00	1.049140e+00	1.910177e-02	1.435366e+00	4.161206e-03	1.118685e-02	8.857415e-03	4.723531e-03
-2.871000e+00	9.359540e-01	6.317022e-01	1.406900e+00	2.802895e-02	4.616601e+00	2.470717e+02	6.086386e-02
-2.973870e+00	9.424710e-01	nan	nan	nan	nan	nan	nan
-3.074780e+00	9.538740e-01	nan	nan	nan	nan	nan	nan
-2.885740e+00	8.233040e-01	nan	nan	nan	nan	nan	nan
-2.996440e+00	8.390930e-01	nan	nan	nan	nan	nan	nan
-3.102830e+00	8.606320e-01	2.914217e+00	1.470563e+00	3.500000e-02	nan	nan	nan
-1.334700e+00	1.345840e+00	8.203230e-02	1.436410e+00	3.090192e-04	1.379879e-02	1.939327e-04	2.108508e-04
-1.271930e+00	1.401920e+00	8.321622e-02	1.437009e+00	5.706377e-04	9.698826e-03	1.917184e-04	2.044056e-04
-1.210730e+00	1.458280e+00	1.087553e-01	1.437932e+00	2.105841e-03	9.228963e-03	1.052297e-03	4.146849e-04
-1.406870e+00	1.434060e+00	4.309071e-01	1.436904e+00	1.842987e-03	1.994954e-02	2.263476e-04	1.613190e-04
-1.339040e+00	1.482950e+00	3.608722e-01	1.437623e+00	2.863365e-03	1.801099e-02	9.811117e-04	3.178785e-04
-1.272200e+00	1.531940e+00	2.336804e-01	1.437786e+00	2.652633e-03	1.317577e-02	1.101328e-03	3.889778e-04
-1.468460e+00	1.529230e+00	7.837552e-01	1.437664e+00	2.626629e-03	2.693799e-02	2.692081e-04	1.598478e-04
1.745290e+00	1.570760e+00	5.562836e-01	1.437471e+00	1.922716e-03	2.150635e-02	2.009446e-04	1.314013e-04
1.816990e+00	1.529420e+00	2.269729e-01	1.438044e+00	2.806856e-03	1.423915e-02	1.227173e-03	4.301245e-04
1.621440e+00	1.511620e+00	4.412776e-01	1.437281e+00	2.610941e-03	2.111468e-02	4.259987e-04	2.396560e-04
1.697550e+00	1.477370e+00	1.920013e-01	1.437120e+00	3.010861e-03	1.532250e-02	2.091786e-03	6.416020e-04
1.773680e+00	1.443860e+00	6.188604e-02	1.438021e+00	1.940471e-03	6.515437e-03	1.069489e-03	4.911101e-04
1.579080e+00	1.406510e+00	1.157495e-01	1.437835e+00	1.819604e-03	1.069825e-02	5.002020e-04	3.003917e-04
1.659160e+00	1.379640e+00	3.073530e-02	1.437325e+00	9.534522e-04	6.691849e-03	4.844089e-04	4.624184e-04
1.739550e+00	1.354130e+00	3.521171e-02	1.438082e+00	3.844648e-03	8.814251e-03	1.294408e-02	3.471358e-03
3.029460e+00	1.273290e+00	2.502034e-02	1.441577e+00	2.874521e-03	7.659787e-03	7.402879e-03	2.275753e-03
2.944120e+00	1.255600e+00	2.089825e-09	1.446489e+00	2.967654e-02	8.364974e-01	2.506517e+08	9.225654e+06
2.858390e+00	1.240160e+00	nan	nan	nan	nan	nan	nan
3.051380e+00	1.161960e+00	4.370648e-03	1.472961e+00	3.406142e-05	nan	nan	nan
2.961100e+00	1.151950e+00	6.597670e-03	1.437071e+00	4.648305e-05	7.149193e+04	2.149781e+04	4.924744e+04
2.870690e+00	1.145020e+00	nan	nan	nan	nan	nan	nan
3.063180e+00	1.049230e+00	nan	nan	nan	nan	nan	nan
2.967110e+00	1.047230e+00	nan	nan	nan	nan	nan	nan
2.871630e+00	1.049200e+00	1.571463e-02	1.435303e+00	2.560442e-05	9.165879e+07	1.282526e+07	1.929582e+07
3.063180e+00	9.360100e-01	3.326114e-01	1.405320e+00	2.513907e-02	2.637167e+00	7.603855e+01	6.289225e-01
2.960320e+00	9.425300e-01	nan	nan	nan	nan	nan	nan
2.859410e+00	9.539350e-01	nan	nan	nan	nan	nan	nan
3.048430e+00	8.233610e-01	nan	nan	nan	nan	nan	nan
2.937740e+00	8.391530e-01	nan	nan	nan	nan	nan	nan
2.831360e+00	8.606940e-01	nan	nan	nan	nan	nan	nan
-1.683690e+00	1.345810e+00	2.453899e-02	1.438727e+00	1.629103e-03	8.209160e-03	2.227821e-03	1.188865e-03
-1.620920e+00	1.401880e+00	1.935042e-01	1.437691e+00	2.289531e-03	1.533084e-02	1.186166e-03	4.513336e-04
-1.559710e+00	1.458250e+00	3.707221e-01	1.436941e+00	1.719070e-03	1.839193e-02	2.343735e-04	1.608011e-04
-1.755860e+00	1.434030e+00	1.561801e-01	1.437897e+00	2.590408e-03	1.174276e-02	1.249809e-03	4.475234e-04
-1.688020e+00	1.482920e+00	4.318432e-01	1.437842e+00	2.382302e-03	1.745133e-02	4.078679e-04	1.869371e-04
-1.621180e+00	1.531910e+00	6.995021e-01	1.437104e+00	2.472710e-03	2.125289e-02	2.280854e-04	1.345142e-04
-1.817440e+00	1.529210e+00	1.584504e-01	1.438507e+00	1.936583e-03	1.003521e-02	4.518038e-04	2.501795e-04
1.396310e+00	1.570790e+00	3.344206e-01	1.438767e+00	2.300664e-03	1.669418e-02	7.080581e-04	2.858964e-04
1.468010e+00	1.529450e+00	3.835238e-01	1.437630e+00	2.159902e-03	1.768004e-02	2.928625e-04	1.779595e-04
1.272460e+00	1.511640e+00	6.135817e-02	1.438986e+00	2.717917e-03	9.364259e-03	3.355724e-03	1.041868e-03
1.348580e+00	1.477390e+00	8.382217e-02	1.437579e+00	1.311565e-03	1.074438e-02	5.009586e-04	3.563605e-04
1.424710e+00	1.443890e+00	6.833512e-02	1.438274e+00	2.668946e-05	2.866457e+08	1.238728e+07	9.040879e+06
1.230120e+00	1.406520e+00	1.967744e-02	1.437691e+00	3.553456e-03	8.009848e-03	1.945119e-02	5.017319e-03
1.310190e+00	1.379660e+00	1.640438e-02	1.438878e+00	1.537899e-03	4.638470e-03	1.740607e-03	9.217082e-04
1.390580e+00	1.354160e+00	2.231041e-02	1.438367e+00	2.794669e-03	5.535121e-03	6.365994e-03	2.125652e-03
2.680240e+00	1.273150e+00	nan	nan	nan	nan	nan	nan
2.594900e+00	1.255460e+00	6.967645e-03	1.431758e+00	4.059387e-05	2.498687e+04	7.809785e+03	4.561202e+04
2.509160e+00	1.240020e+00	nan	nan	nan	nan	nan	nan
2.702160e+00	1.161810e+00	1.167511e-12	1.454954e+00	1.180007e-02	nan	nan	nan
2.611870e+00	1.151800e+00	nan	nan	nan	nan	nan	nan
2.521450e+00	1.144880e+00	nan	nan	nan	nan	nan	nan
2.713950e+00	1.049090e+00	1.946887e-12	1.419656e+00	6.566411e-03	nan	nan	nan
2.617880e+00	1.047090e+00	2.034663e-02	1.446902e+00	4.489429e-03	9.905200e-03	3.836507e-02	7.909357e-03
2.522390e+00	1.049060e+00	nan	nan	nan	nan	nan	nan
2.713960e+00	9.358670e-01	5.031396e-03	1.436951e+00	3.570307e-04	nan	nan	nan
2.611090e+00	9.423890e-01	nan	nan	nan	nan	nan	nan
2.510170e+00	9.537970e-01	nan	nan	nan	nan	nan	nan
2.699210e+00	8.232180e-01	nan	nan	nan	nan	nan	nan
2.588500e+00	8.390120e-01	nan	nan	nan	nan	nan	nan
2.482100e+00	8.605570e-01	nan	nan	nan	nan	nan	nan
-2.032880e+00	1.345800e+00	1.803830e+00	1.469180e+00	3.500000e-02	nan	nan	nan
-1.970110e+00	1.401880e+00	4.284355e-02	1.439596e+00	2.773410e-03	1.014895e-02	4.732284e-03	1.539889e-03
-1.908920e+00	1.458250e+00	3.784926e-02	1.437516e+00	5.261999e-04	8.113027e-03	3.073670e-04	3.069515e-04
-2.105060e+00	1.434010e+00	2.286206e-02	1.438347e+00	1.835639e-03	8.170406e-03	1.416336e-03	1.343256e-03
-2.037230e+00	1.482910e+00	1.573860e-02	1.435666e+00	4.177318e-03	1.448250e-02	8.091084e-03	5.586945e-03
-1.970400e+00	1.531900e+00	2.598924e-02	1.437375e+00	6.899727e-04	3.845573e-03	2.906324e-04	2.183600e-04
-2.166650e+00	1.529180e+00	1.789973e-02	1.436758e+00	2.687122e-03	5.557123e-03	6.552784e-03	2.257886e-03
-2.094510e+00	1.570790e+00	2.022577e-02	1.437309e+00	4.472498e-03	1.893087e-02	8.676395e-03	5.129358e-03
1.118790e+00	1.529460e+00	2.833601e-02	1.439356e+00	3.346878e-03	7.670120e-03	1.054279e-02	2.910191e-03
9.232340e-01	1.511680e+00	7.839441e-01	1.407173e+00	3.120902e-02	1.395536e+01	1.211241e+01	4.231213e-01
9.993480e-01	1.477420e+00	1.474977e-02	1.435443e+00	1.739581e-03	5.855232e-03	3.263698e-03	1.830348e-03
1.075480e+00	1.443900e+00	1.486717e-02	1.439867e+00	6.600621e-03	2.750698e-02	3.068391e-02	1.443513e-02
8.808730e-01	1.406570e+00	nan	nan	nan	nan	nan	nan
9.609440e-01	1.379690e+00	nan	nan	nan	nan	nan	nan
1.041330e+00	1.354180e+00	nan	nan	nan	nan	nan	nan
2.331380e+00	1.273280e+00	nan	nan	nan	nan	nan	nan
2.246040e+00	1.255580e+00	nan	nan	nan	nan	nan	nan
2.160310e+00	1.240130e+00	2.670684e-02	1.437730e+00	6.570733e-03	1.975646e-02	1.811253e-01	2.622737e-02
