id_ori,hkl,rho_rad,phi_rad,strain_exp
13,"[1.0, 1.0, 0.0]",0.5888316269837067,2.5803834081928523,3014.6075135236156
13,"[1.0, 1.0, 0.0]",1.5543664154433747,0.9849817304184793,3903.3747423746613
13,"[1.0, 1.0, 0.0]",0.5888316269837067,2.5803834081928523,3014.6075135236156
13,"[1.0, 1.0, 0.0]",0.6153738615900601,0.4170760125988505,2807.995057845011
13,"[1.0, 1.0, 0.0]",0.6432868864979624,-1.6125278181375153,2288.3712954783427
13,"[1.0, 1.0, 0.0]",1.5393295001979113,2.0324125678822895,3483.767955189864
13,"[1.0, 1.0, 0.0]",1.555763298769404,3.0798053214946375,2859.605677476887
13,"[1.0, 1.0, 0.0]",1.5393295001979113,2.0324125678822895,3483.767955189864
13,"[1.0, 1.0, 0.0]",1.555763298769404,3.0798053214946375,2859.605677476887
13,"[1.0, 1.0, 0.0]",0.6153738615900601,0.4170760125988505,2807.995057845011
13,"[1.0, 1.0, 0.0]",0.6432868864979624,-1.6125278181375153,2288.3712954783427
14,"[1.0, 1.0, 0.0]",1.361795491555604,-2.5903681203330473,3749.429785990164
14,"[1.0, 1.0, 0.0]",0.6678731784967027,1.8497828898941862,2273.650771743782
14,"[1.0, 1.0, 0.0]",1.361795491555604,-2.5903681203330473,3749.429785990164
14,"[1.0, 1.0, 0.0]",0.6678731784967027,1.8497828898941862,2273.650771743782
14,"[1.0, 1.0, 0.0]",0.7933723163446305,0.16379456553182986,2787.5212604564254
14,"[1.0, 1.0, 0.0]",0.4300896730911283,-1.8882783787205564,2430.828886356597
14,"[1.0, 1.0, 0.0]",1.4466902396430563,-1.5300857081076575,3125.463843471637
14,"[1.0, 1.0, 0.0]",1.4870034697323888,2.639980328584473,3790.0886595275783
14,"[1.0, 1.0, 0.0]",1.4466902396430563,-1.5300857081076575,3125.463843471637
14,"[1.0, 1.0, 0.0]",1.4870034697323888,2.639980328584473,3790.0886595275783
14,"[1.0, 1.0, 0.0]",0.7933723163446305,0.16379456553182986,2787.5212604564254
14,"[1.0, 1.0, 0.0]",0.4300896730911283,-1.8882783787205564,2430.828886356597
15,"[1.0, 1.0, 0.0]",1.300298581225647,-2.7510068571402777,3373.7271340791885
15,"[1.0, 1.0, 0.0]",0.7732417355927473,1.6732944829740823,2146.4688303005755
15,"[1.0, 1.0, 0.0]",1.300298581225647,-2.7510068571402777,3373.7271340791885
15,"[1.0, 1.0, 0.0]",0.7732417355927473,1.6732944829740823,2146.4688303005755
15,"[1.0, 1.0, 0.0]",0.8223072124287446,0.12785737680729345,2746.284953369841
15,"[1.0, 1.0, 0.0]",0.32470901440480016,-2.1118908091994033,2429.485547088348
15,"[1.0, 1.0, 0.0]",1.3365670412496249,-1.6664091068859164,3133.393231564137
15,"[1.0, 1.0, 0.0]",1.5356713738507202,2.4959198798586733,3957.3115235652517
15,"[1.0, 1.0, 0.0]",1.3365670412496249,-1.6664091068859164,3133.393231564137
15,"[1.0, 1.0, 0.0]",1.5356713738507202,2.4959198798586733,3957.3115235652517
15,"[1.0, 1.0, 0.0]",0.8223072124287446,0.12785737680729345,2746.284953369841
15,"[1.0, 1.0, 0.0]",0.32470901440480016,-2.1118908091994033,2429.485547088348
16,"[1.0, 1.0, 0.0]",1.3035025078901703,-2.8857105473278324,2955.04146283837
16,"[1.0, 1.0, 0.0]",0.851994742777185,1.5847222831924423,2194.8687421700524
16,"[1.0, 1.0, 0.0]",1.3035025078901703,-2.8857105473278324,2955.04146283837
16,"[1.0, 1.0, 0.0]",0.851994742777185,1.5847222831924423,2194.8687421700524
16,"[1.0, 1.0, 0.0]",0.8016846360148262,0.09172210897942747,2771.058138671515
16,"[1.0, 1.0, 0.0]",0.28514966675182135,-2.455090930897002,2552.759162442584
16,"[1.0, 1.0, 0.0]",1.2649122420272425,-1.7897191782475834,3180.894172678401
16,"[1.0, 1.0, 0.0]",1.533773855111491,-0.7576011892662313,4204.376447581242
16,"[1.0, 1.0, 0.0]",1.2649122420272425,-1.7897191782475834,3180.894172678401
16,"[1.0, 1.0, 0.0]",1.533773855111491,-0.7576011892662313,4204.376447581242
16,"[1.0, 1.0, 0.0]",0.8016846360148262,0.09172210897942747,2771.058138671515
16,"[1.0, 1.0, 0.0]",0.28514966675182135,-2.455090930897002,2552.759162442584
17,"[1.0, 1.0, 0.0]",1.5208384591877542,-2.8576365094408676,3235.9058212221335
17,"[1.0, 1.0, 0.0]",0.8317971298547,1.809174374504906,2293.467319320922
17,"[1.0, 1.0, 0.0]",1.5208384591877542,-2.8576365094408676,3235.9058212221335
17,"[1.0, 1.0, 0.0]",0.8317971298547,1.809174374504906,2293.467319320922
17,"[1.0, 1.0, 0.0]",0.5858099239632177,0.08794312815716557,2864.3491621193007
17,"[1.0, 1.0, 0.0]",0.48815073274237525,-2.625976226673343,2597.243884513498
17,"[1.0, 1.0, 0.0]",1.3595761142095195,-1.8119206637000373,3211.45858460484
17,"[1.0, 1.0, 0.0]",1.4103933123679342,-0.74557090104684,4173.46806306693
17,"[1.0, 1.0, 0.0]",1.3595761142095195,-1.8119206637000373,3211.45858460484
17,"[1.0, 1.0, 0.0]",1.4103933123679342,-0.74557090104684,4173.46806306693
17,"[1.0, 1.0, 0.0]",0.5858099239632177,0.08794312815716557,2864.3491621193007
