lambda_A,B_0_0,B_2_0,B_4_0,B_6_0,B_6_1
3.9959919839679356,30.38261816586251,0.08567709143285276,0.3526345962088252,-0.8760069630592421,-1.2170492484643918
4.006012024048096,30.535179403155496,0.08702919621267384,0.3579541670715888,-0.8878836493403038,-1.2303705204724944
4.0160320641282565,30.68812271216723,0.08839393380717944,0.36333323652568683,-0.8994671312701137,-1.243242951682458
4.026052104208416,30.84144809289768,0.08977137360076352,0.36877231005833194,-0.9107419091112143,-1.2556453376970163
4.0360721442885765,30.99515554534688,0.09116158515115158,0.37427189640541364,-0.9216921390692362,-1.2675560163204376
4.046092184368737,31.149245069514837,0.0925646381893991,0.37983250756635756,-0.9323016285273292,-1.2789528612944332
4.056112224448897,31.30371666540152,0.09398060261989358,0.3854546588190266,-0.9425538312378262,-1.2898132759781729
4.066132264529058,31.458570333006946,0.09540954852035208,0.3911388687346646,-0.9524318424709006,-1.3001141869721047
4.076152304609218,31.613806072331105,0.09685154614182437,0.39688565919286767,-0.9619183941199785,-1.3098320376852508
4.086172344689379,31.76942388337401,0.0983066659086893,0.4026955553965985,-0.9709958497636896,-1.3189427818457162
4.096192384769539,31.92542376613567,0.09977497841866044,0.4085690858872373,-0.9796461996841075,-1.3274218769540678
4.1062124248497,32.08180572061605,0.10125655444277593,0.41450678255966295,-0.9878510558410567,-1.335244277679315
4.11623246492986,32.23856974681518,0.10275146492541126,0.4205091806773864,-0.9955916468022565,-1.3423844291971592
4.1262525050100205,32.39571584473305,0.1042597809842693,0.4265768188877033,-1.002848812629052,-1.3488162604702283
4.13627254509018,32.553244014369646,0.10578157391038424,0.43271023923689383,-1.0096029997175142,-1.3545131774699735
4.1462925851703405,32.711154255724985,0.10731691516812403,0.4389099871854617,-1.0158342555946653,-1.3594480563399345
4.156312625250501,32.869446568799084,0.10886587639518416,0.44517661162340133,-1.0215222236695898,-1.3635932365000552
4.166332665330661,33.028120953591916,0.11042852940259205,0.4515106648855082,-1.026646137939207,-1.3669205136917466
4.176352705410821,33.187177410103466,0.1120049461747071,0.4579127027667241,-1.0311848176484562,-1.3694011329633935
4.186372745490981,33.34661593833379,0.11359519886921973,0.4643832845375273,-1.0351166619046657,-1.371005781595982
4.196392785571142,33.50643653828283,0.11519935981714825,0.4709229729593382,-1.0384196442458562,-1.3717045819685454
4.206412825651302,33.66663920995062,0.11681750152284737,0.4775323342999925,-1.0410713071627558,-1.3714670843631211
4.216432865731463,33.827223953337146,0.11844969666399882,0.4842119383492252,-1.0430487565742714,-1.370262259708897
4.226452905811623,33.98819076844242,0.12009601809161564,0.49096235843420455,-1.0443286562561866,-1.3680584922652377
4.236472945891784,34.14953965526644,0.12175653883004292,0.4977841714351001,-1.0448872222228434,-1.3648235722432849
4.246492985971944,34.31127061380918,0.12343133207695635,0.50467795780069,-1.0447002170615638,-1.360524688365805
4.2565130260521045,34.473383644070665,0.12512047120336323,0.5116443015640025,-1.0437429442195738,-1.355128420364975
4.266533066132265,34.63587874605089,0.12682402975360033,0.5186837903579934,-1.0419902422431853,-1.3486007314177968
4.276553106212425,34.79875591974987,0.1285420814453372,0.525797015431265,-1.03941647896899,-1.3409069605188102
4.286573146292585,34.96201516516757,0.1302747001695726,0.5329845716638151,-1.0359955456668326,-1.332011814789801
4.296593186372745,35.125656482304024,0.13202195999063693,0.5402470575828366,-1.0317008511343044,-1.321879361726169
4.306613226452906,35.28967987115924,0.13378393514619336,0.5475850753785384,-1.0265053157425263,-1.3104730213796663
4.316633266533065,35.45408533173314,0.13556070004723295,0.5549992309200055,-1.0203813654329692,-1.2977555584771492
4.326653306613226,35.61887286402582,0.13735232927808058,0.5624901337711159,-1.013300925665061,-1.2836890744750447
4.336673346693386,35.78404246803722,0.13915889759639008,0.5700583972064609,-1.005235415314356,-1.2682349995492286
4.346693386773547,35.949594143767385,0.14098047993314733,0.577704638227336,-0.9961557405209854,-1.2513540845199402
4.356713426853707,36.11552789121627,0.14281715139266804,0.5854294775777436,-0.9860322884881739,-1.2330063927114687
4.3667334669338675,36.2818437103839,0.14466898725260088,0.5932335397604491,-0.9748349212305578,-1.2131512917462544
4.376753507014028,36.448541601270286,0.1465360629639236,0.6011174530530636,-0.9625329692720552,-1.1917474452730836
4.386773547094188,36.61562156387539,0.1484184541509468,0.609081849524172,-0.9490952252930507,-1.1687528046290727
4.396793587174349,36.783083598199255,0.15031623661130947,0.6171273650494902,-0.934489937726627,-1.14412460043508
4.406813627254509,36.950927704241856,0.15222948631598435,0.6252546393280648,-0.9186848043036188,-1.1178193341242622
4.41683366733467,37.11915388200318,0.15415827940927274,0.6334643158985069,-0.9016469655462106,-1.0897927694034146
4.426853707414829,37.28776213148325,0.15610269220880862,0.6417570421552655,-0.8833429982098452,-1.0599999236467776
4.43687374749499,37.45675245268207,0.1580628012055573,0.6501334693649409,-0.8637389086731813,-1.0283950592219884
4.44689378757515,37.62612484559963,0.16003868306381425,0.6585942526826208,-0.8428001262758578,-0.9949316747478386
4.456913827655311,37.79587931023592,0.1620304146212038,0.6671400511682677,-0.8204914966038093,-0.9595624962835236
4.46693386773547,37.966015846590935,0.1640380728886854,0.675771527803147,-0.7967772747218573,-0.922239468449021
4.476953907815631,38.136534454664705,0.16606173505054686,0.6844893495062739,-0.7716211183533558,-0.8829137454762918
4.486973947895791,38.30743513445724,0.16810147846440723,0.6932941871509103,-0.7449860810066312,-0.8415356821909965
4.4969939879759515,38.4787178859685,0.17015738066121722,0.7021867155811018,-0.7168346050479228,-0.7980548249243158
4.507014028056112,38.650382709198496,0.17222951934525849,0.7111676136282381,-0.6871285147206279,-0.7524199023546305
4.517034068136272,38.82242960414723,0.17431797239414262,0.7202375641276642,-0.6558290091105416,-0.7045788162786611
4.527054108216433,38.99485857081471,0.1764228178588127,0.7293972539353182,-0.6228966550568713,-0.6544786323117704
4.537074148296593,39.16766960920093,0.17854413396354515,0.7386473739444186,-0.5882913800087394,-0.6020655705170708
4.547094188376754,39.34086271930588,0.18068199910594293,0.747988619102171,-0.5519724648269517,-0.5472849959630193
4.557114228456914,39.514437901129575,0.1828364918569446,0.7574216884265289,-0.5138985365307175,-0.4900814092091227
4.567134268537075,39.68839515467204,0.18500769096081388,0.7669472850229816,-0.4740275609891345,-0.4303984367194887
4.577154308617234,39.86273447993321,0.187195675335152,0.7765661161013805,-0.4323168355571205,-0.3681788212038131
4.587174348697395,40.037455876913114,0.18940052407088778,0.7862788929928111,-0.3887229816555272,-0.30336441188545893
4.597194388777555,40.212559345611766,0.19162231643228125,0.7960863311664835,-0.3432019372952474,-0.2358961546963802
4.6072144288577155,40.38804488602918,0.19386113185692253,0.8059891502466803,-0.29570894954497035,-0.1657140823984441
4.617234468937875,40.563912498165294,0.19611704995573576,0.8159880740297274,-0.24619856694237716,-0.09275730463087817
4.6272545090180355,40.74016218202018,0.19839015051297323,0.8260838305010123,-0.19462463184844406,-0.016963997883394248
4.637274549098196,40.916793937593795,0.20068051348621832,0.8362771518520253,-0.1409402727447295,0.06172860460513433
4.647294589178356,41.09380776488617,0.20298821900638736,0.8465687744974578,-0.08509789647321224,0.14338422302304887
4.657314629258517,41.27120366389726,0.20531334737772608,0.8569594390923146,-0.027049180418528045,0.22806754123751372
4.667334669338677,41.44898163462712,0.2076559790778119,0.8674498905490837,0.03325493536769884,0.3158442171217484
4.677354709418838,41.62714167707569,0.2100161947575522,0.8780408780549321,0.09586425610069002,0.4067808929582326
4.687374749498998,41.80568379124303,0.212394075241188,0.8887331550889397,0.1608293402547771,0.5009452059182277
4.697394789579159,41.98460797712908,0.21478970152628696,0.8995274794393684,0.22820150761434702,0.5984057986179354
4.707414829659319,42.16391423473389,0.21720315478375185,0.9104246132209796,0.2980328473838092,0.699232329751752
4.7174348697394795,42.34360256405743,0.2196345163578137,0.921425322892377,0.37037622635672557,0.8034954848027768
4.727454909819639,42.5236729650997,0.22208386776603584,0.9325303792733791,0.44528529714447274,0.9112669868310898
4.7374749498997994,42.704125437860725,0.22455129069931268,0.9437405575624646,0.5228145064647309,1.022619607340153
4.74749498997996,42.88495998234048,0.22703686702186865,0.9550566373542024,0.603019103489889,1.1376271772214699
4.757515030060119,43.066176598538966,0.2295406787712603,0.9664794026567591,0.6859551482558587,1.2563645977781348
